,Time,CO2_sillburp,CO2_silli
106,26889.903602232367,157.0647206777414,128.7727494985783
107,27143.581938102485,155.5487357781371,127.48366469345628
108,27397.260273972603,154.06101594612664,126.21971839417735
109,27650.938609842717,152.60078303925414,124.98019424427247
110,27904.616945712834,151.16728710301788,123.76440268695653
111,28158.295281582952,149.75980511135344,122.57167973321383
112,28411.97361745307,148.37763977375724,121.40138579565604
113,28665.651953323184,147.02011840505168,120.25290458447472
114,28919.3302891933,145.6865918541652,119.1256420617887
115,29173.00862506342,144.37643348786614,118.01902545066913
116,29426.686960933534,143.08903822694157,116.93250229600343
117,29680.36529680365,141.82382163099442,115.86553957350976
118,29934.04363267377,140.58021902934436,114.8176228449872
119,30187.721968543887,139.35768469552633,113.78825545614866
120,30441.400304414,138.15569106243737,112.77695777540178
121,30695.07864028412,136.9737279760831,111.78326647056905
122,30948.756976154236,135.81130198576068,110.80673382204662
123,31202.43531202435,134.6679356685823,109.84692706977906
124,31456.113647894468,133.54316698619414,108.90342779229768
125,31709.791983764586,132.43654867229932,107.97583131648291
126,31963.470319634704,131.34764764905594,107.06374615553442
127,32217.148655504818,130.27604447078312,106.16679347446014
128,32470.826991374935,129.22133279348986,105.28460658085017
129,32724.505327245053,128.18311886904561,104.41683044000494
130,32978.18366311517,127.16102106238215,103.56312121309604
131,33231.86199898529,126.15466939056448,102.72314581672501
132,33485.5403348554,125.16370508297186,101.89658150338954
133,33739.21867072552,124.18778016087155,101.08311546089175
134,33992.89700659564,123.22655703575634,100.28244443078331
135,34246.57534246575,122.27970812563083,99.49427434370743
136,34500.25367833587,121.3469154877623,98.7183199715753
137,34753.93201420599,120.4278704677547,97.95430459534853
138,35007.6103500761,119.5222733635928,97.20195968785896
139,35261.288685946216,118.62983310413523,96.4610246103312
140,35514.96702181634,117.75026694134525,95.73124632293177
141,35768.64535768645,116.8833001556278,95.01237910740022
142,36022.323693556566,116.02866577327825,94.30418430230185
143,36276.00202942669,115.18610429612875,93.60643004940005
144,36529.6803652968,114.35536344203973,92.91889105110444
145,36783.35870116692,113.53619789633854,92.24134833824752
146,37037.03703703704,112.72836907326254,91.5735890478593
147,37290.71537290715,111.93164488726345,90.91540621002832
148,37544.39370877727,111.14579953332361,90.26659854399192
149,37798.072044647386,110.37061327637564,89.62697026255638
150,38051.7503805175,109.60587224884556,88.99633088471553
151,38305.42871638762,108.85136825638563,88.37449505582953
152,38559.107052257736,108.10689859125833,87.76128237531385
153,38812.78538812785,107.37226585282993,87.15651723111853
154,39066.46372399797,106.6472777752999,86.56002864116242
155,39320.142059868085,105.93174706190395,85.97165010080674
156,39573.8203957382,105.22549122557768,85.3912194365546
157,39827.49873160832,104.52833243561449,84.81857866556702
158,40081.177067478435,103.84009737018718,84.253573860589
159,40334.855403348556,103.160617074464,83.69605502020886
160,40588.53373921867,102.4897268239736,83.14587594416739
161,40842.212075088784,101.82726599304138,82.60289411325645
162,41095.890410958906,101.17307792824414,82.06697057425441
163,41349.56874682902,100.5270098262107,81.53796982865126
164,41603.247082699134,99.88891261634042,81.01575972613543
165,41856.925418569255,99.25864084732257,80.50021136161736
166,42110.60375443937,98.63605257806492,79.99119897639852
167,42364.28209030948,98.02100927247663,79.48859986286692
168,42617.960426179605,97.41337569783565,78.99229427266502
169,42871.63876204972,96.81301982709999,78.50216532827625
170,43125.31709791983,96.219812744272,78.01809893785769
171,43378.995433789954,95.63362855348872,77.5399837130384
172,43632.67376966007,95.05434429086529,77.06771088966806
173,43886.35210553018,94.48183983986522,76.60117425154522
174,44140.030441400304,93.9159978491134,76.1402700566147
175,44393.70877727042,93.3567036534125,75.68489696594267
176,44647.38711314054,92.80384519720272,75.23495597505394
177,44901.06544901065,92.25731296083741,74.79035034771691
178,45154.74378488077,91.7169998890683,74.35098555197004
179,45408.42212075089,91.1828013223012,73.91676919837943
180,45662.100456621,90.65461492969206,73.48761098038624
181,45915.77879249112,90.13234064494088,73.06342261657547
182,46169.45712836124,89.61588060381526,72.64411779507265
183,46423.13546423135,89.10513908399004,72.22961211965233
184,46676.81380010147,88.60002244664923,71.8198230576205
185,46930.49213597159,88.10043908021004,71.41466988955455
186,47184.1704718417,87.60629934557572,71.014073660542
187,47437.848807711816,87.11751552353972,70.61795713310484
188,47691.52714358194,86.63400176340377,70.22624474157722
189,47945.20547945205,86.15567403364514,69.83886254799155
190,48198.88381532217,85.68245007389359,69.45573819941995
191,48452.56215119229,85.21424934854208,69.07680088649896
192,48706.2404870624,84.7509930017478,68.70198130347825
193,48959.91882293252,84.29260381380907,68.33121160943257
194,49213.59715880264,83.83900615906848,67.96442539055744
195,49467.27549467275,83.39012596485509,67.60155762391221
196,49720.95383054287,82.9458906718818,67.24254464199029
197,49974.63216641299,82.50622919579712,66.88732409853614
198,50228.3105022831,82.0710718898847,66.53583493547048
199,50481.98883815322,81.64035050883544,66.18801735050754
200,50735.667174023336,81.21399817384362,65.84381276615393
201,50989.34550989345,80.79194933836135,65.50316379939156
202,51243.02384576357,80.37413975531015,65.16601423214988
203,51496.702181633686,79.96050644484102,64.8323089830577
204,51750.38051750381,79.55098766342681,64.50199407954491
205,52004.05885337392,79.14552287351923,64.17501663116522
206,52257.737189244035,78.74405271443077,63.8513248033978
207,52511.41552511416,78.34651897370057,63.5308677923603
208,52765.09386098427,77.95286455963645,63.21359580024626
209,53018.772196854385,77.56303347440027,62.899460011399526
210,53272.450532724506,77.17697078793876,62.58841256908287
211,53526.12886859462,76.79462261270396,62.280406552960265
212,53779.807204464734,76.41593607907285,61.975395957154376
213,54033.485540334856,76.04085931138243,61.67333566889154
214,54287.16387620497,75.66934140472075,61.37418144787863
215,54540.842212075084,75.30133240238372,61.07788990603803
216,54794.520547945205,74.9367832738517,60.78441848800509
217,55048.19888381532,74.57564589349384,60.493725452003474
218,55301.87721968543,74.21787301979182,60.20576985137753
219,55555.555555555555,73.86341827515103,59.92051151646181
220,55809.23389142567,73.51223612623534,59.63791103708778
221,56062.91222729579,73.16428186495867,59.35792974551374
222,56316.590563165904,72.81951158975568,59.0805296997221
223,56570.26889903602,72.47788218762436,58.80567366732029
224,56823.94723490614,72.13935131645529,58.53332510968923
225,57077.625570776254,71.80387738793254,58.26344816672781
226,57331.30390664637,71.47141955081146,57.99600764182423
227,57584.98224251649,71.14193767476732,57.730968987335906
228,57838.6605783866,70.81539233451225,57.468298290413
229,58092.33891425672,70.49174479443157,57.207962259148744
230,58346.01725012684,70.17095699360303,56.94992820909813
231,58599.69558599695,69.85299153119915,56.69416405029848
232,58853.37392186707,69.53781165221277,56.44063827422448
233,59107.05225773719,69.22538123370978,56.18931994156357
234,59360.7305936073,68.9156647711942,55.94017866993312
235,59614.408929477424,68.60862736557847,55.69318462204698
236,59868.08726534754,68.30423471024416,55.44830849417573
237,60121.76560121765,68.00245307866831,55.205521504897064
238,60375.44393708777,67.70324931214495,54.964795384043676
239,60629.12227295789,67.40659080793861,54.726102362030446
240,60882.800608828,67.11244550776513,54.489415159379305
241,61136.47894469812,66.82078188637219,54.25470697651326
242,61390.15728056824,66.5315689406811,54.02195148380395
243,61643.83561643835,66.24477617893125,53.79112281180986
244,61897.51395230847,65.96037361027263,53.562195541870416
245,62151.19228817859,65.67833173447781,53.335144696782905
246,62404.8706240487,65.39862153212538,53.10994573177749
247,62658.54895991882,65.12121445465273,52.886574525716405
248,62912.227295788936,64.84608241504466,52.66500737242949
249,63165.90563165906,64.57319777850776,52.44522097236189
250,63419.58396752917,64.30253335342846,52.227192424309926
251,63673.262303399286,64.03406238250417,52.010899217417105
252,63926.94063926941,63.76775853426176,51.79631922332463
253,64180.61897513952,63.503595894477584,51.58343068852518
254,64434.297311009635,63.24154895810899,51.37221222687331
255,64687.97564687976,62.981592621163976,51.16264281228347
256,64941.65398274987,62.723702172983515,50.9547017715686
257,65195.332318619985,62.46785328848064,50.748368777507984
258,65449.01065449011,62.21402202075676,50.54362384195242
259,65702.68899036023,61.962184793727054,50.340447309218206
260,65956.36732623033,61.71231839508637,50.138819849566126
261,66210.04566210046,61.464399969265884,49.938722452774414
262,66463.72399797058,61.21840701061379,49.74013642198728
263,66717.40233384068,60.974317356865754,49.54304336756714
264,66971.0806697108,60.73210918249245,49.34742520118202
265,67224.75900558093,60.49176099242794,49.15326412993753
266,67478.43734145103,60.253251615858524,48.960542650721045
267,67732.11567732116,60.01656020013986,48.76924354464263
268,67985.79401319128,59.78166620485182,48.57934987149838
269,68239.47234906138,59.5485493960301,48.39084496459144
270,68493.1506849315,59.31718984042017,48.20371242537416
271,68746.82902080163,59.08756790002933,48.017936118443025
272,69000.50735667173,58.859664226603655,47.83350016649105
273,69254.18569254185,58.63345975640706,47.650388945476664
274,69507.86402841198,58.40893570495488,47.468587079809986
275,69761.54236428208,58.186073561987726,47.28807943770398
276,70015.2207001522,57.96485508644838,47.1088511265368
277,70268.89903602233,57.74526230172913,46.93088748848705
278,70522.57737189243,57.52727749077019,46.75417409604072
279,70776.25570776255,57.31088319152288,46.578696747746484
280,71029.93404363267,57.09606219233976,46.40444146403493
281,71283.61237950278,56.88279752753369,46.23139448309378
282,71537.2907153729,56.67107247300507,46.05954225677305
283,71790.96905124302,56.460870541991795,45.888871446783
284,72044.64738711313,56.25217548087946,45.719368920711766
285,72298.32572298325,56.044971265079,45.55102174828138
286,72552.00405885337,55.83924209510112,45.38381719770258
287,72805.6823947235,55.63497239252274,45.21774273193475
288,73059.3607305936,55.432146796233404,45.05278600527069
289,73313.03906646372,55.23075015866189,44.88893485973716
290,73566.71740233384,55.03076754204707,44.72617732178429
291,73820.39573820395,54.832184214851225,44.56450159887372
292,74074.07407407407,54.63498564828816,44.40389607628048
293,74327.7524099442,54.43915751271909,44.244349313820514
294,74581.4307458143,54.24468567444693,44.08585004275197
295,74835.10908168442,54.05155619220689,43.92838716272455
296,75088.78741755454,53.85975531408819,43.77194973869382
297,75342.46575342465,53.66926947416614,43.616526998065545
298,75596.14408929477,53.480085289545165,43.46210832770507
299,75849.8224251649,53.292189557166566,43.308683271170416
300,76103.500761035,53.10556925091126,43.15624152592482
301,76357.17909690512,52.920211518560876,43.00477294057945
302,76610.85743277524,52.73610367897475,42.85426751225256
303,76864.53576864535,52.553233219260754,42.70471538397236
304,77118.21410451547,52.37158779198633,42.55610684205524
305,77371.89244038559,52.19115521246117,42.40843231364018
306,77625.5707762557,52.01192345612646,42.26168236422733
307,77879.24911212582,51.83388065581647,42.11584769521116
308,78132.92744799594,51.65701509934976,41.97091914157153
309,78386.60578386605,51.48131522695748,41.82688766951842
310,78640.28411973617,51.30676962876164,41.683744374211265
